央视频道,#genre#
广东4K超高清(3840x2160),http://14.126.29.160:7777/rtp/239.77.0.252:5146
广州综合(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.71:5146
广州新闻(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.72:5146
广州影视(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.73:5146
广州法治(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.74:5146
南国都市,http://14.126.29.160:7777/rtp/239.253.43.99:5146
深圳卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.3:5146
深圳卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.148:5146
深圳卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.92:5146
深圳卫视超清(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.130:5146
深圳都市频道(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.176:5146
深圳都市频道(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.124:5146
深圳电视剧频道(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.177:5146
深圳电视剧频道(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.125:5146
深圳财经生活(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.242:5146
深圳娱乐频道(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.243:5146
深圳体育健康(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.128:5146
深圳体育健康(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.140:5146
深圳少儿频道(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.244:5146
深圳公共频道(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.178:5146
深圳公共频道(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.126:5146
深圳宝安频道(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.67:5146
深圳宝安第一课(1024x576),http://14.126.29.160:7777/rtp/239.77.1.225:5146
深圳龙岗频道(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.223:5146
深圳众创TV(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.247:5146
深圳宜和购物(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.87:5146
韶关新闻综合(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.117:5146
湛江新闻综合(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.141:5146
湛江公共(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.140:5146
揭阳综合(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.229:5146
揭阳生活(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.251:5146
汕尾新闻综合(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.25:5146
汕尾文化生活(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.187:5146
江门综合(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.201:5146
江门侨乡生活(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.202:5146
惠州-1(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.232:5146
惠州V-2(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.233:5146
珠海-1(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.155:5146
珠海-2(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.154:5146
肇庆综合(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.1:5146
肇庆生活服务(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.2:5146
河源综合(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.213:5146
河源公共(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.214:5146
清远新闻综合(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.33:5146
清远文旅生活(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.34:5146
云浮综合(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.253:5146
云浮文旅(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.254:5146
茂名综合(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.206:5146
茂名公共(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.207:5146
汕头综合(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.130:5146
汕头综合(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.45:5146
汕头经济生活(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.131:5146
汕头经济生活(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.46:5146
汕头文旅体育(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.132:5146
汕头文旅体育(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.47:5146
佛山公共(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.53:5146
佛山南海(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.54:5146
佛山顺德(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.55:5146
佛山影视(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.56:5146
佛山综合(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.57:5146
东莞新闻综合(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.104:5146
东莞生活资讯(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.105:5146
中山综合(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.62:5146
香山文化(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.63:5146
潮州综合(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.70:5146
潮州民生(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.75:5146
徐闻综合(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.112:5146
梅州-1(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.123:5146
客家生活(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.124:5146
CCTV-1(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.241:5146
CCTV-1(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.17:5146
CCTV-1(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.144:5146
CCTV-1(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.86:5146
CCTV-1超清(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.129:5146
CCTV-2(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.158:5146
CCTV-2(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.17:5146
CCTV,http://14.126.29.160:7777/rtp/239.77.0.137:5146
CCTV-3综艺(1024x576),http://14.126.29.160:7777/rtp/239.77.0.32:5146
CCTV-3(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.169:5146
CCTV-3超清(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.175:5146
CCTV-4(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.163:5146
CCTV-4(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.166:5146
CCTV-4(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.78:5146
CCTV-4美洲(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.121:5146
CCTV-4欧洲(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.120:5146
CCTV-5体育(1024x576),http://14.126.29.160:7777/rtp/239.77.0.34:5146
CCTV-5(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.170:5146
CCTV-5超清(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.177:5146
CCTV-5+(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.87:5146
CCTV-5+(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.31:5146
CCTV-6电影(1024x576),http://14.126.29.160:7777/rtp/239.77.0.35:5146
CCTV-6(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.171:5146
CCTV-6超清(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.178:5146
CCTV-7(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.159:5146
CCTV-7(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.167:5146
CCTV,http://14.126.29.160:7777/rtp/239.77.0.138:5146
CCTV-8电视剧(1024x576),http://14.126.29.160:7777/rtp/239.77.0.37:5146
CCTV-8(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.172:5146
CCTV-8超清(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.181:5146
CCTV-9(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.160:5146
CCTV-9(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.168:5146
CCTV-9(1920x1080)测试,http://14.126.29.160:7777/rtp/239.77.0.135:5146
CCTV-10(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.113:5146
CCTV-10(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.169:5146
CCTV-10科教(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.134:5146
CCTV-11(785x576),http://14.126.29.160:7777/rtp/239.77.1.42:5146
CCTV-11(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.238:5146
CCTV-12(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.109:5146
CCTV-12(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.170:5146
CCTV-12(1920x1080)测试,http://14.126.29.160:7777/rtp/239.77.0.136:5146
CCTV-13(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.188:5146
CCTV-13(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.196:5146
CCTV-14(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.161:5146
CCTV-14(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.171:5146
CCTV-14(1920x1080)测试,http://14.126.29.160:7777/rtp/239.77.0.133:5146
CCTV-15(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.239:5146
CCTV-16(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.165:5146
CCTV-16(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.76:5146
CCTV-16,http://14.126.29.160:7777/rtp/239.77.1.98:5146
CCTV-17(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.121:5146
CCTV-17农业(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.198:5146
CCTV-4K(3840x2160),http://14.126.29.160:7777/rtp/239.77.0.194:5146
CCTV-4K(3840x2160)50p,http://14.126.29.160:7777/rtp/239.77.0.174:5146
CCTV-4K(3840x2160),http://14.126.29.160:7777/rtp/239.77.1.180:5146
CCTV-8K,http://14.126.29.160:7777/rtp/239.253.43.106:5146
CGTN英语(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.199:5146
CGTN纪录(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.122:5146
CGTN西班牙语(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.221:5146
CGTN法语(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.228:5146
CGTN阿拉伯语(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.200:5146
CGTN俄语(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.201:5146
湖南卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.5:5146
湖南卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.129:5146
湖南卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.88:5146
湖南卫视超清(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.127:5146
浙江卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.33:5146
浙江卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.150:5146
浙江卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.89:5146
浙江卫视超清(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.125:5146
江苏卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.18:5146
江苏卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.149:5146
江苏卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.90:5146
江苏卫视超清(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.126:5146
东方卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.218:5146
东方卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.156:5146
东方卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.98:5146
安徽卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.92:5146
安徽卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.157:5146
安徽卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.183:5146
北京卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.4:5146
北京卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.151:5146
北京卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.91:5146
天津卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.141:5146
天津卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.182:5146
天津卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.97:5146
天津卫视超清(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.131:5146
山东卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.142:5146
山东卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.153:5146
山东卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.94:5146
山东卫视超清(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.132:5146
江西卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.219:5146
江西卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.149:5146
湖北卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.93:5146
湖北卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.174:5146
湖北卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.95:5146
湖北卫视超清(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.128:5146
辽宁卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.103:5146
辽宁卫视,http://14.126.29.160:7777/rtp/239.77.0.123:5146
辽宁卫视超清(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.161:5146
黑龙江卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.6:5146
黑龙江卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.179:5146
黑龙江卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.93:5146
黑龙江卫视超清(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.124:5146
贵州卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.221:5146
贵州卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.230:5146
四川卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.215:5146
四川卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.159:5146
四川卫视超清(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.163:5146
河南卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.229:5146
河南卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.17:5146
云南卫视(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.37:5146
云南卫视(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.100:5146
重庆卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.162:5146
重庆卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.182:5146
河北卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.214:5146
河北卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.148:5146
东南卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.104:5146
福建东南卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.146:5146
广西卫视(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.36:5146
广西卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.139:5146
吉林卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.111:5146
吉林卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.150:5146
青海卫视(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.125:5146
海南卫视(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.35:5146
海南卫视(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.101:5146
甘肃卫视(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.189:5146
三沙卫视(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.113:5146
吉林延边卫视(1024x576),http://14.126.29.160:7777/rtp/239.77.0.10:5146
兵器科技(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.18:5146
兵器科技(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.9:5146
电视指南(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.19:5146
电视指南(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.10:5146
风云足球(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.20:5146
风云足球(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.14:5146
央视台球(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.21:5146
央视台球(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.11:5146
高尔夫网球(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.22:5146
高尔夫网球(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.12:5146
女性时尚(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.23:5146
女性时尚(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.8:5146
世界地理(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.24:5146
世界地理(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.7:5146
怀旧剧场(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.25:5146
怀旧剧场(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.5:5146
风云剧场(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.26:5146
风云剧场(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.16:5146
央视文化精品(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.27:5146
央视文化精品(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.13:5146
第一剧场(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.28:5146
第一剧场(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.15:5146
风云音乐(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.29:5146
风云音乐(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.6:5146
老故事(1024x576),http://14.126.29.160:7777/rtp/239.77.0.220:5146
CHC高清电影(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.27:5146
金鹰卡通(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.164:5146
哈哈炫动(1024x576),http://14.126.29.160:7777/rtp/239.77.0.81:5146
优漫卡通(1024x576),http://14.126.29.160:7777/rtp/239.77.0.222:5146
CETV-1(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.222:5146
中国教育-1(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.200:5146
CETV-2(1024x576),http://14.126.29.160:7777/rtp/239.77.1.69:5146
CETV-4(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.200:5146
CETV-4(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.40:5146
CETV-4(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.114:5146
早期教育(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.180:5146
山东教育(1024x576),http://14.126.29.160:7777/rtp/239.77.0.83:5146
中国交通(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.249:5146
茶频道(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.15:5146
茶频道(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.207:5146
快乐垂钓(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.145:5146
快乐垂钓(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.119:5146
金鹰纪实(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.217:5146
金鹰纪实(1920x1080)测试,http://14.126.29.160:7777/rtp/239.77.0.160:5146
金鹰纪实超清(1920x1080)测试,http://14.126.29.160:7777/rtp/239.77.0.162:5146
上海纪实(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.216:5146
上海纪实(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.147:5146
求索纪录(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.21:5146
求索生活(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.153:5146
梨园频道(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.100:5146
武术世界(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.108:5146
文物宝库(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.120:5146
国学频道(1024x576),http://14.126.29.160:7777/rtp/239.77.0.226:5146
天元围棋(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.98:5146
爱体育(1920x1080),http://14.126.29.160:7777/rtp/239.77.0.176:5146
爱体育(1920x1080),http://14.126.29.160:7777/rtp/239.77.1.116:5146
百事通(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.119:5146
百事通(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.118:5146
百事通(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.117:5146
百事通(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.116:5146
百事通(1920x1080),http://14.126.29.160:7777/rtp/239.253.43.115:5146

上海频道,#genre#
上海新闻,http://[2409:8087:7001:20:1000::88]:6610/000000001000/5000000011000031110/index.m3u8?channel-id=bestzb&Contentid=5000000011000031110&livemode=1&stbId=3
上海都市,http://[2409:8087:7001:20:1000::88]:6610/000000001000/5000000010000018926/index.m3u8?channel-id=bestzb&Contentid=5000000010000018926&livemode=1&stbId=3
上海ICS,http://[2409:8087:7001:20:1000::88]:6610/000000001000/5000000010000030951/index.m3u8?channel-id=bestzb&Contentid=5000000010000030951&livemode=1&stbId=3
七彩戏剧,http://[2409:8087:7001:20:1000::88]:6610/000000001000/5000000011000031116/index.m3u8?channel-id=bestzb&Contentid=5000000011000031116&livemode=1&stbId=3
五星体育,http://[2409:8087:7001:20:1000::88]:6610/000000001000/5000000010000017540/index.m3u8?channel-id=bestzb&Contentid=5000000010000017540&livemode=1&stbId=3
东方影视,http://[2409:8087:7001:20:1000::88]:6610/000000001000/5000000010000032212/index.m3u8?channel-id=bestzb&Contentid=5000000010000032212&livemode=1&stbId=3
东方财经,http://[2409:8087:7001:20:1000::88]:6610/000000001000/5000000007000010003/index.m3u8?channel-id=bestzb&Contentid=5000000007000010003&livemode=1&stbId=3
法治天地,http://[2409:8087:7001:20:1000::88]:6610/000000001000/9001547084732463424/index.m3u8?channel-id=bestzb&Contentid=9001547084732463424&livemode=1&stbId=3
第一财经,http://[2409:8087:7001:20:1000::88]:6610/000000001000/5000000010000027146/index.m3u8?channel-id=bestzb&Contentid=5000000010000027146&livemode=1&stbId=3
东方购物,http://[2409:8087:7001:20:1000::88]:6610/000000001000/5000000007000010004/index.m3u8?channel-id=bestzb&Contentid=5000000007000010004&livemode=1&stbId=3
浙江频道,#genre#
浙江公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江数码时代,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经济生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江频道,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
陕西频道,#genre#
陕西新闻资讯,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226357/index.m3u8
陕西都市青春,http://[2409:8087:7001:20:3::6]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226358/index.m3u8
陕西生活频道,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226359/index.m3u8
陕西影视频道,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226360/index.m3u8
陕西公共频道,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226361/index.m3u8
陕西体育休闲,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226363/index.m3u8
陕西西部电影,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226364/index.m3u8
西安新闻综合,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226366/index.m3u8
西安都市频道,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226367/index.m3u8
西安商务资讯,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226368/index.m3u8
西安影视频道,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226369/index.m3u8
西安丝路频道,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226370/index.m3u8
西安教育频道,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226371/index.m3u8
求索系列,#genre#
求索记录,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000002000032052/index.m3u8?channel-id=wasusyt&Contentid=6000000002000032052&livemode=1&stbId=3
求索动物,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000002000010046/index.m3u8?channel-id=wasusyt&Contentid=6000000002000010046&livemode=1&stbId=3
求索科学,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000002000032344/index.m3u8?channel-id=wasusyt&Contentid=6000000002000032344&livemode=1&stbId=3
求索生活,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000002000003382/index.m3u8?channel-id=wasusyt&Contentid=6000000002000003382&livemode=1&stbId=3
NewTV系列,#genre#
超级综艺,http://[2409:8087:7000:20::f]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226009/index.m3u8
超级体育,http://[2409:8087:1a0b:df::4017]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级电影,http://[2409:8087:1a0b:df::4006]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
超级电视剧,http://[2409:8087:1a0b:df::4017]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
武博世界,http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/ott.mobaibox.com/PLTV/3/224/3221227533/index.m3u8
中国功夫,http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/ott.mobaibox.com/PLTV/3/224/3221227530/index.m3u8
军旅剧场,http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/ott.mobaibox.com/PLTV/3/224/3221227603/index.m3u8
炫舞未来,http://[2409:8087:2001:20:2800:0:df6e:eb09]:80/ott.mobaibox.com/PLTV/3/224/3221227475/index.m3u8
潮妈辣婆,http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/ott.mobaibox.com/PLTV/3/224/3221227527/index.m3u8
精品体育,http://[2409:8087:2001:20:2800:0:df6e:eb1b]:80/ott.mobaibox.com/PLTV/3/224/3221227615/index.m3u8
精品纪录,http://[2409:8087:2001:20:2800:0:df6e:eb1a]:80/ott.mobaibox.com/PLTV/3/224/3221227547/index.m3u8
家庭剧场,http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/ott.mobaibox.com/PLTV/3/224/3221227600/index.m3u8
精品大剧,http://[2409:8087:2001:20:2800:0:df6e:eb1a]:80/ott.mobaibox.com/PLTV/3/224/3221227618/index.m3u8
军事评论,http://[2409:8087:2001:20:2800:0:df6e:eb18]:80/ott.mobaibox.com/PLTV/3/224/3221227544/index.m3u8
